2022-11-20 00:51:56,863 INFO    StreamThr :31148 [internal.py:wandb_internal():91] W&B internal server running at pid: 31148, started at: 2022-11-20 00:51:56.862520
2022-11-20 00:51:56,866 DEBUG   HandlerThread:31148 [handler.py:handle_request():139] handle_request: status
2022-11-20 00:51:56,867 DEBUG   SenderThread:31148 [sender.py:send_request():317] send_request: status
2022-11-20 00:51:56,869 DEBUG   SenderThread:31148 [sender.py:send():303] send: header
2022-11-20 00:51:56,869 INFO    WriterThread:31148 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221120_005156-15o4ogwm\run-15o4ogwm.wandb
2022-11-20 00:51:56,943 DEBUG   SenderThread:31148 [sender.py:send():303] send: run
2022-11-20 00:51:56,944 INFO    Thread-433:31148 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221120_005150-10e6upig\files\output.log
2022-11-20 00:51:57,316 DEBUG   HandlerThread:31148 [handler.py:handle_request():139] handle_request: stop_status
2022-11-20 00:51:57,319 DEBUG   SenderThread:31148 [sender.py:send_request():317] send_request: stop_status
2022-11-20 00:51:57,635 INFO    SenderThread:31148 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221120_005156-15o4ogwm\files
2022-11-20 00:51:57,636 INFO    SenderThread:31148 [sender.py:_start_run_threads():931] run started: 15o4ogwm with start time 1668876716.861518
2022-11-20 00:51:57,637 DEBUG   SenderThread:31148 [sender.py:send():303] send: summary
2022-11-20 00:51:57,638 INFO    SenderThread:31148 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-20 00:51:57,641 DEBUG   HandlerThread:31148 [handler.py:handle_request():139] handle_request: check_version
2022-11-20 00:51:57,642 DEBUG   SenderThread:31148 [sender.py:send_request():317] send_request: check_version
2022-11-20 00:51:57,732 DEBUG   SenderThread:31148 [sender.py:send():303] send: stats
2022-11-20 00:51:57,779 DEBUG   HandlerThread:31148 [handler.py:handle_request():139] handle_request: run_start
2022-11-20 00:51:57,780 INFO    Thread-353:31148 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221120_005126-o509ojdz\files\config.yaml
