2022-11-16 01:04:10,234 INFO    StreamThr :17752 [internal.py:wandb_internal():91] W&B internal server running at pid: 17752, started at: 2022-11-16 01:04:10.233298
2022-11-16 01:04:10,235 DEBUG   HandlerThread:17752 [handler.py:handle_request():139] handle_request: status
2022-11-16 01:04:10,236 DEBUG   SenderThread:17752 [sender.py:send_request():317] send_request: status
2022-11-16 01:04:10,239 DEBUG   SenderThread:17752 [sender.py:send():303] send: header
2022-11-16 01:04:10,240 INFO    WriterThread:17752 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221116_010410-2xgq18rl\run-2xgq18rl.wandb
2022-11-16 01:04:10,291 DEBUG   SenderThread:17752 [sender.py:send():303] send: run
2022-11-16 01:04:10,885 INFO    SenderThread:17752 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221116_010410-2xgq18rl\files
2022-11-16 01:04:10,886 INFO    SenderThread:17752 [sender.py:_start_run_threads():931] run started: 2xgq18rl with start time 1668531850.236297
2022-11-16 01:04:10,886 DEBUG   SenderThread:17752 [sender.py:send():303] send: summary
2022-11-16 01:04:10,886 INFO    SenderThread:17752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-16 01:04:10,891 DEBUG   HandlerThread:17752 [handler.py:handle_request():139] handle_request: check_version
2022-11-16 01:04:10,891 DEBUG   SenderThread:17752 [sender.py:send_request():317] send_request: check_version
2022-11-16 01:04:11,017 DEBUG   HandlerThread:17752 [handler.py:handle_request():139] handle_request: run_start
2022-11-16 01:04:11,034 DEBUG   HandlerThread:17752 [system_info.py:__init__():31] System info init
2022-11-16 01:04:11,034 DEBUG   HandlerThread:17752 [system_info.py:__init__():46] System info init done
2022-11-16 01:04:11,035 INFO    HandlerThread:17752 [system_monitor.py:start():150] Starting system monitor
2022-11-16 01:04:11,035 INFO    SystemMonitor:17752 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-16 01:04:11,035 INFO    HandlerThread:17752 [system_monitor.py:probe():168] Collecting system info
2022-11-16 01:04:11,041 INFO    SystemMonitor:17752 [interfaces.py:start():168] Started cpu
2022-11-16 01:04:11,042 INFO    SystemMonitor:17752 [interfaces.py:start():168] Started disk
2022-11-16 01:04:11,042 INFO    SystemMonitor:17752 [interfaces.py:start():168] Started gpu
2022-11-16 01:04:11,057 DEBUG   HandlerThread:17752 [system_info.py:probe():195] Probing system
2022-11-16 01:04:11,057 INFO    SystemMonitor:17752 [interfaces.py:start():168] Started memory
2022-11-16 01:04:11,074 INFO    SystemMonitor:17752 [interfaces.py:start():168] Started network
2022-11-16 01:04:11,076 DEBUG   HandlerThread:17752 [system_info.py:_probe_git():180] Probing git
2022-11-16 01:04:11,218 DEBUG   HandlerThread:17752 [system_info.py:_probe_git():188] Probing git done
2022-11-16 01:04:11,218 DEBUG   HandlerThread:17752 [system_info.py:probe():241] Probing system done
2022-11-16 01:04:11,219 DEBUG   HandlerThread:17752 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-15T17:04:11.057298', 'startedAt': '2022-11-15T17:04:10.184298', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '2', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '68848568+zhenxuan98@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 609.8442535400391}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-16 01:04:11,219 INFO    HandlerThread:17752 [system_monitor.py:probe():178] Finished collecting system info
2022-11-16 01:04:11,219 INFO    HandlerThread:17752 [system_monitor.py:probe():181] Publishing system info
2022-11-16 01:04:11,219 DEBUG   HandlerThread:17752 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-16 01:04:11,220 DEBUG   HandlerThread:17752 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-16 01:04:11,221 INFO    HandlerThread:17752 [system_monitor.py:probe():183] Finished publishing system info
2022-11-16 01:04:11,222 DEBUG   SenderThread:17752 [sender.py:send():303] send: files
2022-11-16 01:04:11,222 INFO    SenderThread:17752 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-16 01:04:11,229 DEBUG   HandlerThread:17752 [handler.py:handle_request():139] handle_request: stop_status
2022-11-16 01:04:11,229 DEBUG   SenderThread:17752 [sender.py:send_request():317] send_request: stop_status
2022-11-16 01:04:11,481 DEBUG   SenderThread:17752 [sender.py:send():303] send: telemetry
2022-11-16 01:04:11,888 INFO    Thread-97 :17752 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221116_010410-2xgq18rl\files\wandb-summary.json
2022-11-16 01:04:11,889 INFO    Thread-97 :17752 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221116_010410-2xgq18rl\files\requirements.txt
2022-11-16 01:04:11,889 INFO    Thread-97 :17752 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221116_010410-2xgq18rl\files\output.log
2022-11-16 01:04:11,890 INFO    Thread-97 :17752 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221116_010410-2xgq18rl\files\wandb-metadata.json
2022-11-16 01:04:12,717 INFO    Thread-102:17752 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmp00lcjm3bwandb\330000de-wandb-metadata.json
2022-11-16 01:04:13,626 DEBUG   HandlerThread:17752 [handler.py:handle_request():139] handle_request: stop_status
2022-11-16 01:04:13,626 DEBUG   SenderThread:17752 [sender.py:send_request():317] send_request: stop_status
2022-11-16 01:04:13,877 INFO    Thread-17 :17752 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221116_010342-m407ufgt\files\config.yaml
2022-11-16 01:04:13,908 INFO    Thread-97 :17752 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221116_010410-2xgq18rl\files\output.log
2022-11-16 01:04:14,386 DEBUG   HandlerThread:17752 [handler.py:handle_request():139] handle_request: stop_status
2022-11-16 01:04:14,386 DEBUG   SenderThread:17752 [sender.py:send_request():317] send_request: stop_status
2022-11-16 01:04:15,224 INFO    StreamThr :17752 [internal.py:wandb_internal():91] W&B internal server running at pid: 17752, started at: 2022-11-16 01:04:15.223809
2022-11-16 01:04:15,225 DEBUG   HandlerThread:17752 [handler.py:handle_request():139] handle_request: status
2022-11-16 01:04:15,226 DEBUG   SenderThread:17752 [sender.py:send_request():317] send_request: status
2022-11-16 01:04:15,230 DEBUG   SenderThread:17752 [sender.py:send():303] send: header
2022-11-16 01:04:15,230 INFO    WriterThread:17752 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221116_010415-2q6x3r86\run-2q6x3r86.wandb
2022-11-16 01:04:15,290 DEBUG   SenderThread:17752 [sender.py:send():303] send: run
