2022-11-20 00:45:35,532 INFO    StreamThr :24200 [internal.py:wandb_internal():91] W&B internal server running at pid: 24200, started at: 2022-11-20 00:45:35.531616
2022-11-20 00:45:35,533 DEBUG   HandlerThread:24200 [handler.py:handle_request():139] handle_request: status
2022-11-20 00:45:35,535 DEBUG   SenderThread:24200 [sender.py:send_request():317] send_request: status
2022-11-20 00:45:35,538 DEBUG   SenderThread:24200 [sender.py:send():303] send: header
2022-11-20 00:45:35,538 INFO    WriterThread:24200 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221120_004535-hfptpocs\run-hfptpocs.wandb
2022-11-20 00:45:35,589 DEBUG   SenderThread:24200 [sender.py:send():303] send: run
2022-11-20 00:45:36,135 INFO    SenderThread:24200 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221120_004535-hfptpocs\files
2022-11-20 00:45:36,135 INFO    SenderThread:24200 [sender.py:_start_run_threads():931] run started: hfptpocs with start time 1668876335.535615
2022-11-20 00:45:36,135 DEBUG   SenderThread:24200 [sender.py:send():303] send: summary
2022-11-20 00:45:36,141 DEBUG   HandlerThread:24200 [handler.py:handle_request():139] handle_request: check_version
2022-11-20 00:45:36,175 INFO    SenderThread:24200 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-20 00:45:36,176 DEBUG   SenderThread:24200 [sender.py:send_request():317] send_request: check_version
2022-11-20 00:45:36,242 DEBUG   HandlerThread:24200 [handler.py:handle_request():139] handle_request: run_start
2022-11-20 00:45:36,259 DEBUG   HandlerThread:24200 [system_info.py:__init__():31] System info init
2022-11-20 00:45:36,259 DEBUG   HandlerThread:24200 [system_info.py:__init__():46] System info init done
2022-11-20 00:45:36,259 INFO    HandlerThread:24200 [system_monitor.py:start():150] Starting system monitor
2022-11-20 00:45:36,260 INFO    SystemMonitor:24200 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-20 00:45:36,260 INFO    HandlerThread:24200 [system_monitor.py:probe():168] Collecting system info
2022-11-20 00:45:36,269 INFO    SystemMonitor:24200 [interfaces.py:start():168] Started cpu
2022-11-20 00:45:36,269 INFO    SystemMonitor:24200 [interfaces.py:start():168] Started disk
2022-11-20 00:45:36,270 INFO    SystemMonitor:24200 [interfaces.py:start():168] Started gpu
2022-11-20 00:45:36,289 INFO    SystemMonitor:24200 [interfaces.py:start():168] Started memory
2022-11-20 00:45:36,290 DEBUG   HandlerThread:24200 [system_info.py:probe():195] Probing system
