2022-11-19 17:59:58,072 INFO    StreamThr :5724 [internal.py:wandb_internal():91] W&B internal server running at pid: 5724, started at: 2022-11-19 17:59:58.072173
2022-11-19 17:59:58,074 DEBUG   HandlerThread:5724 [handler.py:handle_request():139] handle_request: status
2022-11-19 17:59:58,075 DEBUG   SenderThread:5724 [sender.py:send_request():317] send_request: status
2022-11-19 17:59:58,078 DEBUG   SenderThread:5724 [sender.py:send():303] send: header
2022-11-19 17:59:58,078 INFO    WriterThread:5724 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_175958-l4b7zmem\run-l4b7zmem.wandb
2022-11-19 17:59:58,122 DEBUG   SenderThread:5724 [sender.py:send():303] send: run
2022-11-19 17:59:58,668 INFO    SenderThread:5724 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_175958-l4b7zmem\files
2022-11-19 17:59:58,668 DEBUG   HandlerThread:5724 [handler.py:handle_request():139] handle_request: check_version
2022-11-19 17:59:58,668 INFO    SenderThread:5724 [sender.py:_start_run_threads():931] run started: l4b7zmem with start time 1668851998.075172
2022-11-19 17:59:58,674 DEBUG   SenderThread:5724 [sender.py:send():303] send: summary
2022-11-19 17:59:58,714 INFO    SenderThread:5724 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 17:59:58,714 DEBUG   SenderThread:5724 [sender.py:send_request():317] send_request: check_version
2022-11-19 17:59:58,789 DEBUG   HandlerThread:5724 [handler.py:handle_request():139] handle_request: run_start
2022-11-19 17:59:58,802 DEBUG   HandlerThread:5724 [system_info.py:__init__():31] System info init
2022-11-19 17:59:58,816 DEBUG   HandlerThread:5724 [system_info.py:__init__():46] System info init done
2022-11-19 17:59:58,816 INFO    HandlerThread:5724 [system_monitor.py:start():150] Starting system monitor
2022-11-19 17:59:58,816 INFO    SystemMonitor:5724 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-19 17:59:58,817 INFO    HandlerThread:5724 [system_monitor.py:probe():168] Collecting system info
2022-11-19 17:59:58,821 INFO    SystemMonitor:5724 [interfaces.py:start():168] Started cpu
2022-11-19 17:59:58,822 INFO    SystemMonitor:5724 [interfaces.py:start():168] Started disk
2022-11-19 17:59:58,822 INFO    SystemMonitor:5724 [interfaces.py:start():168] Started gpu
2022-11-19 17:59:58,850 DEBUG   HandlerThread:5724 [system_info.py:probe():195] Probing system
2022-11-19 17:59:58,850 INFO    SystemMonitor:5724 [interfaces.py:start():168] Started memory
2022-11-19 17:59:58,867 INFO    SystemMonitor:5724 [interfaces.py:start():168] Started network
2022-11-19 17:59:58,869 DEBUG   HandlerThread:5724 [system_info.py:_probe_git():180] Probing git
2022-11-19 17:59:58,966 DEBUG   HandlerThread:5724 [system_info.py:_probe_git():188] Probing git done
2022-11-19 17:59:58,967 DEBUG   HandlerThread:5724 [system_info.py:probe():241] Probing system done
2022-11-19 17:59:58,967 DEBUG   HandlerThread:5724 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-19T09:59:58.851170', 'startedAt': '2022-11-19T09:59:58.062163', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '74093775+TXMi@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 650.5699424743652}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-19 17:59:58,967 INFO    HandlerThread:5724 [system_monitor.py:probe():178] Finished collecting system info
2022-11-19 17:59:58,967 INFO    HandlerThread:5724 [system_monitor.py:probe():181] Publishing system info
2022-11-19 17:59:58,968 DEBUG   HandlerThread:5724 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 17:59:58,968 DEBUG   HandlerThread:5724 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 17:59:58,969 INFO    HandlerThread:5724 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 17:59:58,969 DEBUG   SenderThread:5724 [sender.py:send():303] send: files
2022-11-19 17:59:58,970 INFO    SenderThread:5724 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 17:59:58,975 DEBUG   HandlerThread:5724 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:59:58,976 DEBUG   SenderThread:5724 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:59:59,265 DEBUG   SenderThread:5724 [sender.py:send():303] send: telemetry
2022-11-19 17:59:59,663 INFO    Thread-145:5724 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_175958-l4b7zmem\files\wandb-summary.json
2022-11-19 17:59:59,664 INFO    Thread-145:5724 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_175958-l4b7zmem\files\wandb-metadata.json
