2022-11-13 21:59:35,233 INFO    StreamThr :28468 [internal.py:wandb_internal():91] W&B internal server running at pid: 28468, started at: 2022-11-13 21:59:35.232772
2022-11-13 21:59:35,234 DEBUG   HandlerThread:28468 [handler.py:handle_request():139] handle_request: status
2022-11-13 21:59:35,236 DEBUG   SenderThread:28468 [sender.py:send_request():317] send_request: status
2022-11-13 21:59:35,239 DEBUG   SenderThread:28468 [sender.py:send():303] send: header
2022-11-13 21:59:35,239 INFO    WriterThread:28468 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221113_215935-2i0lt070\run-2i0lt070.wandb
2022-11-13 21:59:35,304 DEBUG   SenderThread:28468 [sender.py:send():303] send: run
2022-11-13 21:59:35,854 INFO    SenderThread:28468 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221113_215935-2i0lt070\files
2022-11-13 21:59:35,854 INFO    SenderThread:28468 [sender.py:_start_run_threads():931] run started: 2i0lt070 with start time 1668347975.23677
2022-11-13 21:59:35,855 DEBUG   SenderThread:28468 [sender.py:send():303] send: summary
2022-11-13 21:59:35,855 INFO    SenderThread:28468 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-13 21:59:35,861 DEBUG   HandlerThread:28468 [handler.py:handle_request():139] handle_request: check_version
2022-11-13 21:59:35,861 DEBUG   SenderThread:28468 [sender.py:send_request():317] send_request: check_version
2022-11-13 21:59:35,920 DEBUG   HandlerThread:28468 [handler.py:handle_request():139] handle_request: run_start
2022-11-13 21:59:35,936 DEBUG   HandlerThread:28468 [system_info.py:__init__():31] System info init
2022-11-13 21:59:35,936 DEBUG   HandlerThread:28468 [system_info.py:__init__():46] System info init done
2022-11-13 21:59:35,936 INFO    HandlerThread:28468 [system_monitor.py:start():150] Starting system monitor
2022-11-13 21:59:35,936 INFO    SystemMonitor:28468 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-13 21:59:35,936 INFO    HandlerThread:28468 [system_monitor.py:probe():168] Collecting system info
2022-11-13 21:59:35,943 INFO    SystemMonitor:28468 [interfaces.py:start():168] Started cpu
2022-11-13 21:59:35,943 INFO    SystemMonitor:28468 [interfaces.py:start():168] Started disk
2022-11-13 21:59:35,943 INFO    SystemMonitor:28468 [interfaces.py:start():168] Started gpu
